Time (s)	Voltage (V)	Current (uA)
1.34	-0.467002	40.89088
1.35	-0.467502	42.63741
1.36	-0.468002	48.03141
1.37	-0.468502	52.66421
1.3800000000000001	-0.469002	49.49475
1.3900000000000001	-0.469502	43.35279
1.4000000000000001	-0.470002	45.84506
1.41	-0.470502	45.90857
1.42	-0.471002	46.42285
1.43	-0.471502	42.54147
1.44	-0.472002	40.99841
1.45	-0.472502	44.11245
1.46	-0.473002	44.00417
1.47	-0.473502	40.42865
1.48	-0.474002	40.34703
1.49	-0.474502	45.28237
1.5	-0.475002	48.39845
1.51	-0.475502	41.51228
1.52	-0.476003	35.39895
1.53	-0.476503	47.10786
1.54	-0.477003	40.06369
1.55	-0.477503	51.00579
1.56	-0.478003	46.46761
1.57	-0.478503	38.0817
1.58	-0.479003	33.6198
1.59	-0.479503	38.02178
1.6	-0.480003	39.48066
1.61	-0.480503	37.33041
1.62	-0.481003	30.82284
1.6300000000000001	-0.481503	48.97372
1.6400000000000001	-0.482003	33.7112
1.6500000000000001	-0.482503	46.32541
1.6600000000000001	-0.483003	47.56488
1.67	-0.483503	45.76015
1.68	-0.484003	42.08754
1.69	-0.484503	30.4216
1.7	-0.485003	43.87541
1.71	-0.485503	40.33591
1.72	-0.486003	38.64561
1.73	-0.486503	41.27277
1.74	-0.487003	38.99315
1.75	-0.487503	46.6629
1.76	-0.488003	43.99221
1.77	-0.488503	46.69233
1.78	-0.489003	44.49948
1.79	-0.489503	46.84577
1.8	-0.490003	38.75899
1.81	-0.490503	44.5433
1.82	-0.491003	42.65997
1.83	-0.491503	46.04325
1.84	-0.492003	43.0104
1.85	-0.492503	38.80657
1.86	-0.493003	44.61994
1.87	-0.493503	40.21811
1.8800000000000001	-0.494003	45.13993
1.8900000000000001	-0.494503	43.9297
1.9000000000000001	-0.495003	37.64161
1.9100000000000001	-0.495503	31.09853
1.92	-0.496003	44.6643
1.93	-0.496503	44.33332
1.94	-0.497003	27.84273
1.95	-0.497503	43.57772
1.96	-0.498003	52.84581
1.97	-0.498503	50.59239
1.98	-0.499003	45.18206
1.99	-0.499503	37.90586
2.0	-0.500003	44.12568
2.0100000000000002	-0.500503	34.71296
2.02	-0.501003	42.66789
2.0300000000000002	-0.501503	49.80217
2.04	-0.502003	49.35263
2.05	-0.502503	40.91762
2.06	-0.503003	42.01489
2.07	-0.503503	44.94303
2.08	-0.504003	47.6693
2.09	-0.504503	45.83046
2.1	-0.505003	33.34351
2.11	-0.505503	43.63859
2.12	-0.506003	48.92276
2.13	-0.506503	44.56842
2.14	-0.507003	44.71087
2.15	-0.507503	47.4927
2.16	-0.508003	39.8485
2.17	-0.508504	39.2404
2.18	-0.509004	48.37836
2.19	-0.509504	44.17205
2.2	-0.510004	44.50684
2.21	-0.510504	38.96232
2.22	-0.511004	41.67045
2.23	-0.511504	48.71769
2.24	-0.512004	40.41892
2.25	-0.512504	38.68759
2.2600000000000002	-0.513004	50.29884
2.27	-0.513504	46.55318
2.2800000000000002	-0.514004	38.56696
2.29	-0.514504	42.35858
2.3000000000000003	-0.515004	41.36792
2.31	-0.515504	41.89435
2.32	-0.516004	38.43628
2.33	-0.516504	40.57813
2.34	-0.517004	46.72467
2.35	-0.517504	44.50253
2.36	-0.518004	25.72563
2.37	-0.518504	42.96785
2.38	-0.519004	34.49989
2.39	-0.519504	35.25669
2.4	-0.520004	41.05048
2.41	-0.520504	38.06652
2.42	-0.521004	45.46679
2.43	-0.521504	40.95301
2.44	-0.522004	47.48389
2.45	-0.522504	43.48357
2.46	-0.523004	39.09089
2.47	-0.523504	44.94162
2.48	-0.524004	42.0965
2.49	-0.524504	49.4469
2.5	-0.525004	37.46713
2.5100000000000002	-0.525504	44.6012
2.52	-0.526004	38.72284
2.5300000000000002	-0.526504	42.76723
2.54	-0.527004	43.42318
2.5500000000000003	-0.527504	50.76857
2.56	-0.528004	35.51832
2.57	-0.528504	47.14059
2.58	-0.529004	36.89994
2.59	-0.529504	45.3137
2.6	-0.530004	46.71746
2.61	-0.530504	38.54665
2.62	-0.531004	45.20709
2.63	-0.531504	39.63726
2.64	-0.532004	42.46537
2.65	-0.532504	45.68494
2.66	-0.533004	45.31888
2.67	-0.533504	46.87012
2.68	-0.534004	39.56892
2.69	-0.534504	41.24853
2.7	-0.535004	34.23107
2.71	-0.535504	31.93169
2.72	-0.536004	43.12408
2.73	-0.536504	42.19379
2.74	-0.537004	43.25016
2.75	-0.537504	42.40802
2.7600000000000002	-0.538004	28.76992
2.77	-0.538504	45.14062
2.7800000000000002	-0.539004	37.17905
2.79	-0.539504	44.35011
2.8000000000000003	-0.540004	43.03227
2.81	-0.540504	43.22028
2.82	-0.541005	43.3103
2.83	-0.541505	47.55143
2.84	-0.542005	33.2006
2.85	-0.542505	43.08421
2.86	-0.543005	52.6597
2.87	-0.543505	44.12875
2.88	-0.544005	42.18284
2.89	-0.544505	54.6515
2.9	-0.545005	44.26714
2.91	-0.545505	29.33313
2.92	-0.546005	44.97858
2.93	-0.546505	37.44106
2.94	-0.547005	35.1606
2.95	-0.547505	44.2718
2.96	-0.548005	42.12453
2.97	-0.548505	41.81235
2.98	-0.549005	44.00123
2.99	-0.549505	37.66951
3.0	-0.550005	43.76362
3.0100000000000002	-0.550505	41.98862
3.02	-0.551005	41.97521
3.0300000000000002	-0.551505	39.12243
3.04	-0.552005	41.05655
3.0500000000000003	-0.552505	38.22297
3.06	-0.553005	45.26813
3.0700000000000003	-0.553505	40.27641
3.08	-0.554005	40.59084
3.09	-0.554505	41.39521
3.1	-0.555005	44.78307
3.11	-0.555505	42.18486
3.12	-0.556005	32.1239
3.13	-0.556505	48.11646
3.14	-0.557005	42.96576
3.15	-0.557505	39.58141
3.16	-0.558005	41.2962
3.17	-0.558505	28.54128
3.18	-0.559005	39.74029
3.19	-0.559505	39.13205
3.2	-0.560005	39.8311
3.21	-0.560505	39.64412
3.22	-0.561005	41.10996
3.23	-0.561505	44.50737
3.24	-0.562005	38.66877
3.25	-0.562505	49.91629
3.2600000000000002	-0.563005	39.83634
3.27	-0.563505	38.19437
3.2800000000000002	-0.564005	47.08024
3.29	-0.564505	38.67112
3.3000000000000003	-0.565005	38.8999
3.31	-0.565505	24.87826
3.3200000000000003	-0.566005	46.48012
3.33	-0.566505	43.32755
3.34	-0.567005	38.48599
3.35	-0.567505	40.65964
3.36	-0.568005	43.40879
3.37	-0.568505	46.56527
3.38	-0.569005	39.28596
3.39	-0.569505	42.18469
3.4	-0.570005	38.05612
3.41	-0.570505	46.74156
3.42	-0.571005	42.65009
3.43	-0.571505	40.07966
3.44	-0.572005	40.62961
3.45	-0.572506	41.81981
3.46	-0.573006	43.46058
3.47	-0.573506	37.54021
3.48	-0.574006	39.23286
3.49	-0.574506	41.17564
3.5	-0.575006	31.32107
3.5100000000000002	-0.575506	39.43434
3.52	-0.576006	38.77249
3.5300000000000002	-0.576506	46.43468
3.54	-0.577006	48.32219
3.5500000000000003	-0.577506	35.79577
3.56	-0.578006	34.37128
3.5700000000000003	-0.578506	46.15438
3.58	-0.579006	42.57053
3.59	-0.579506	40.96025
3.6	-0.580006	42.20248
3.61	-0.580506	43.04132
3.62	-0.581006	41.25693
3.63	-0.581506	35.48385
3.64	-0.582006	43.49595
3.65	-0.582506	25.44993
3.66	-0.583006	39.72553
3.67	-0.583506	38.69105
3.68	-0.584006	36.16642
3.69	-0.584506	45.14927
3.7	-0.585006	45.20791
3.71	-0.585506	36.22711
3.72	-0.586006	41.40956
3.73	-0.586506	47.59966
3.74	-0.587006	44.2707
3.75	-0.587506	44.47372
3.7600000000000002	-0.588006	42.5411
3.77	-0.588506	41.39694
3.7800000000000002	-0.589006	41.07264
3.79	-0.589506	44.98162
3.8000000000000003	-0.590006	47.21604
3.81	-0.590506	38.29856
3.8200000000000003	-0.591006	49.1149
3.83	-0.591506	42.26534
3.84	-0.592006	32.05106
3.85	-0.592506	43.21242
3.86	-0.593006	32.82794
3.87	-0.593506	33.35714
3.88	-0.594006	41.97552
3.89	-0.594506	39.11306
3.9	-0.595006	42.02396
3.91	-0.595506	53.59493
3.92	-0.596006	42.3708
3.93	-0.596506	30.62087
3.94	-0.597006	52.3175
3.95	-0.597506	44.745
3.96	-0.598006	46.99643
3.97	-0.598506	31.13167
3.98	-0.599006	41.68976
3.99	-0.599506	37.84378
4.0	-0.600006	36.11172
4.01	-0.600506	39.68992
4.0200000000000005	-0.601006	47.03052
4.03	-0.601506	42.90203
4.04	-0.602006	52.66067
4.05	-0.602506	43.30658
4.0600000000000005	-0.603006	43.27596
4.07	-0.603506	38.38264
4.08	-0.604007	43.05661
4.09	-0.604506	43.15261
4.1	-0.605006	36.53186
4.11	-0.605507	22.33035
4.12	-0.606007	53.23427
4.13	-0.606507	41.42809
4.14	-0.607007	40.94965
4.15	-0.607507	36.10254
4.16	-0.608007	39.62039
4.17	-0.608507	40.01234
4.18	-0.609007	34.02514
4.19	-0.609507	43.52946
4.2	-0.610007	39.00862
4.21	-0.610507	40.18037
4.22	-0.611007	38.31065
4.23	-0.611507	41.3109
4.24	-0.612007	37.72573
4.25	-0.612507	46.31108
4.26	-0.613007	39.64804
4.2700000000000005	-0.613507	44.98156
4.28	-0.614007	36.90637
4.29	-0.614507	40.13903
4.3	-0.615007	37.6481
4.3100000000000005	-0.615507	40.98504
4.32	-0.616007	46.41477
4.33	-0.616507	43.45922
4.34	-0.617007	33.97702
4.3500000000000005	-0.617507	37.94537
4.36	-0.618007	39.7442
4.37	-0.618507	27.97503
4.38	-0.619007	46.25036
4.39	-0.619507	37.4576
4.4	-0.620007	40.48225
4.41	-0.620507	40.35861
4.42	-0.621007	42.17602
4.43	-0.621507	54.72957
4.44	-0.622007	35.2018
4.45	-0.622507	41.41858
4.46	-0.623007	43.39982
4.47	-0.623507	36.76865
4.48	-0.624007	41.09005
4.49	-0.624507	42.0593
4.5	-0.625007	38.91697
4.51	-0.625507	28.80735
4.5200000000000005	-0.626007	30.76872
4.53	-0.626507	37.9717
4.54	-0.627007	37.58039
4.55	-0.627507	38.13665
4.5600000000000005	-0.628007	36.00777
4.57	-0.628507	29.06752
4.58	-0.629007	40.83654
4.59	-0.629507	27.56518
4.6000000000000005	-0.630007	44.07872
4.61	-0.630507	34.7532
4.62	-0.631007	40.28743
4.63	-0.631507	34.72953
4.64	-0.632007	38.60488
4.65	-0.632507	39.13409
4.66	-0.633007	44.34938
4.67	-0.633507	18.4978
4.68	-0.634007	55.02519
4.69	-0.634507	32.0414
4.7	-0.635007	49.24545
4.71	-0.635507	45.20813
4.72	-0.636007	25.46778
4.73	-0.636507	35.92913
4.74	-0.637008	57.85328
4.75	-0.637508	35.33822
4.76	-0.638008	31.24189
4.7700000000000005	-0.638508	37.13512
4.78	-0.639008	39.15066
4.79	-0.639508	37.62177
4.8	-0.640008	48.4185
4.8100000000000005	-0.640508	40.97552
4.82	-0.641008	32.20402
4.83	-0.641508	32.71049
4.84	-0.642008	32.93824
4.8500000000000005	-0.642508	37.68617
4.86	-0.643008	35.8146
4.87	-0.643508	29.26167
4.88	-0.644008	38.95011
4.89	-0.644508	43.63427
4.9	-0.645008	40.44865
4.91	-0.645508	32.18897
4.92	-0.646008	38.68317
4.93	-0.646508	36.37804
4.94	-0.647008	29.74859
4.95	-0.647508	21.68406
4.96	-0.648008	44.44109
4.97	-0.648508	48.6876
4.98	-0.649008	46.71111
4.99	-0.649508	32.34587
5.0	-0.650008	37.25718
5.01	-0.650508	35.09617
5.0200000000000005	-0.651008	29.4528
5.03	-0.651508	40.14928
5.04	-0.652008	27.37049
5.05	-0.652508	27.43653
5.0600000000000005	-0.653008	43.97473
5.07	-0.653508	35.16417
5.08	-0.654008	26.85921
5.09	-0.654508	45.23665
5.1000000000000005	-0.655008	50.89841
5.11	-0.655508	43.56579
5.12	-0.656008	41.30017
5.13	-0.656508	51.82798
5.14	-0.657008	40.6151
5.15	-0.657508	39.56201
5.16	-0.658008	44.84795
5.17	-0.658508	37.24264
5.18	-0.659008	45.51891
5.19	-0.659508	44.61114
5.2	-0.660008	37.03841
5.21	-0.660508	36.19995
5.22	-0.661008	45.44272
5.23	-0.661508	38.56716
5.24	-0.662008	34.46402
5.25	-0.662508	46.16163
5.26	-0.663008	41.82418
5.2700000000000005	-0.663508	37.42512
5.28	-0.664008	22.01746
5.29	-0.664508	48.88096
5.3	-0.665008	40.6256
5.3100000000000005	-0.665508	38.23875
5.32	-0.666008	46.59562
5.33	-0.666508	34.95514
5.34	-0.667008	41.35334
5.3500000000000005	-0.667508	33.13608
5.36	-0.668008	42.81494
5.37	-0.668508	44.99191
5.38	-0.669008	34.98188
5.39	-0.669508	41.83867
5.4	-0.670009	38.29188
5.41	-0.670509	46.43346
5.42	-0.671009	29.35974
5.43	-0.671509	40.97725
5.44	-0.672009	41.10616
5.45	-0.672509	31.26204
5.46	-0.673009	38.04578
5.47	-0.673509	39.3387
5.48	-0.674009	37.89584
5.49	-0.674509	35.71078
5.5	-0.675009	34.44082
5.51	-0.675509	38.97007
5.5200000000000005	-0.676009	37.61721
5.53	-0.676509	40.85271
5.54	-0.677009	37.94765
5.55	-0.677509	35.71631
5.5600000000000005	-0.678009	43.15218
5.57	-0.678509	43.87268
5.58	-0.679009	48.54434
5.59	-0.679509	32.37264
5.6000000000000005	-0.680009	38.18841
5.61	-0.680509	37.1928
5.62	-0.681009	35.4635
5.63	-0.681509	35.59139
5.64	-0.682009	39.68369
5.65	-0.682509	43.46038
5.66	-0.683009	33.28614
5.67	-0.683509	41.89054
5.68	-0.684009	33.18737
5.69	-0.684509	34.18199
5.7	-0.685009	33.45403
5.71	-0.685509	37.01188
5.72	-0.686009	39.60138
5.73	-0.686509	37.70678
5.74	-0.687009	23.99079
5.75	-0.687509	42.07562
5.76	-0.688009	32.78696
5.7700000000000005	-0.688509	41.49306
5.78	-0.689009	30.43926
5.79	-0.689509	37.06384
5.8	-0.690009	33.37934
5.8100000000000005	-0.690509	42.73997
5.82	-0.691009	42.5638
5.83	-0.691509	32.30555
5.84	-0.692009	41.43466
5.8500000000000005	-0.692509	42.58949
5.86	-0.693009	39.17854
5.87	-0.693509	44.29888
5.88	-0.694009	34.90689
5.89	-0.694509	43.42007
5.9	-0.695009	42.19075
5.91	-0.695509	41.03994
5.92	-0.696009	44.01429
5.93	-0.696509	32.15078
5.94	-0.697009	22.97808
5.95	-0.697509	31.89703
5.96	-0.698009	30.42419
5.97	-0.698509	47.35871
5.98	-0.699009	24.21876
5.99	-0.699509	47.4181
6.0	-0.700009	29.38547
6.01	-0.700509	44.76641
6.0200000000000005	-0.701009	37.38783
6.03	-0.70151	37.25419
6.04	-0.70201	43.63042
6.05	-0.70251	28.0011
6.0600000000000005	-0.70301	43.25045
6.07	-0.70351	30.66749
6.08	-0.70401	36.48879
6.09	-0.70451	46.99754
6.1000000000000005	-0.70501	48.08047
6.11	-0.70551	30.22338
6.12	-0.70601	41.15858
6.13	-0.70651	53.99225
6.140000000000001	-0.70701	44.38969
6.15	-0.70751	30.00428
6.16	-0.70801	42.00535
6.17	-0.70851	32.54265
6.18	-0.70901	44.27845
6.19	-0.70951	36.11523
6.2	-0.71001	52.52575
6.21	-0.71051	35.6904
6.22	-0.71101	41.32808
6.23	-0.71151	29.91162
6.24	-0.71201	32.27665
6.25	-0.71251	36.51972
6.26	-0.71301	44.02791
6.2700000000000005	-0.71351	25.96799
6.28	-0.71401	42.58685
6.29	-0.71451	37.63186
6.3	-0.71501	46.85048
6.3100000000000005	-0.71551	38.83808
6.32	-0.71601	33.4482
6.33	-0.71651	37.7042
6.34	-0.71701	38.70675
6.3500000000000005	-0.71751	41.2495
6.36	-0.71801	31.48165
6.37	-0.71851	35.71849
6.38	-0.71901	36.1117
6.390000000000001	-0.71951	40.25242
6.4	-0.72001	32.69946
6.41	-0.72051	42.58184
6.42	-0.72101	25.31174
6.43	-0.72151	40.18916
6.44	-0.72201	43.81188
6.45	-0.72251	27.10356
6.46	-0.72301	38.07395
6.47	-0.72351	33.33347
6.48	-0.72401	30.82321
6.49	-0.72451	40.73929
6.5	-0.72501	32.4021
6.51	-0.72551	32.35032
6.5200000000000005	-0.72601	33.46818
6.53	-0.72651	31.40659
6.54	-0.72701	40.17149
6.55	-0.72751	46.36145
6.5600000000000005	-0.72801	39.66782
6.57	-0.72851	33.91154
6.58	-0.72901	38.79454
6.59	-0.72951	40.74776
6.6000000000000005	-0.73001	40.61233
6.61	-0.73051	38.52501
6.62	-0.73101	43.49187
6.63	-0.73151	46.64606
6.640000000000001	-0.73201	31.00416
6.65	-0.73251	39.14249
6.66	-0.73301	43.58992
6.67	-0.73351	36.33023
6.68	-0.73401	30.97807
6.69	-0.734511	37.35666
6.7	-0.735011	31.19728
6.71	-0.735511	37.31158
6.72	-0.736011	35.98646
6.73	-0.736511	32.02553
6.74	-0.737011	38.55101
6.75	-0.737511	39.96636
6.76	-0.738011	43.32116
6.7700000000000005	-0.738511	28.5834
6.78	-0.739011	37.49803
6.79	-0.739511	41.00618
6.8	-0.740011	33.23151
6.8100000000000005	-0.740511	35.6741
6.82	-0.741011	31.11521
6.83	-0.741511	35.84293
6.84	-0.742011	34.50692
6.8500000000000005	-0.742511	33.20407
6.86	-0.743011	40.77467
6.87	-0.743511	33.98801
6.88	-0.744011	32.65722
6.890000000000001	-0.744511	33.48378
6.9	-0.745011	34.9232
6.91	-0.745511	41.98421
6.92	-0.746011	35.77615
6.93	-0.746511	29.6651
6.94	-0.747011	44.57714
6.95	-0.747511	38.42699
6.96	-0.748011	38.97592
6.97	-0.748511	45.86662
6.98	-0.749011	38.69295
6.99	-0.749511	20.66782
7.0	-0.750011	52.07343
7.01	-0.750511	37.68572
7.0200000000000005	-0.751011	35.46054
7.03	-0.751511	47.22054
7.04	-0.752011	46.27287
7.05	-0.752511	40.6609
7.0600000000000005	-0.753011	38.25333
7.07	-0.753511	46.73958
7.08	-0.754011	45.33919
7.09	-0.754511	40.45131
7.1000000000000005	-0.755011	38.64907
7.11	-0.755511	27.6499
7.12	-0.756011	22.88671
7.13	-0.756511	37.82579
7.140000000000001	-0.757011	45.62547
7.15	-0.757511	41.37468
7.16	-0.758011	32.9853
7.17	-0.758511	25.54178
7.18	-0.759011	30.64959
7.19	-0.759511	29.90937
7.2	-0.760011	39.27404
7.21	-0.760511	36.18332
7.22	-0.761011	36.79992
7.23	-0.761511	39.26174
7.24	-0.762011	42.06161
7.25	-0.762511	31.42536
7.26	-0.763011	37.49261
7.2700000000000005	-0.763511	31.82915
7.28	-0.764011	37.18936
7.29	-0.764511	34.65491
7.3	-0.765011	39.48555
7.3100000000000005	-0.765511	37.30478
7.32	-0.766012	38.46112
7.33	-0.766512	32.01184
7.34	-0.767011	36.74366
7.3500000000000005	-0.767512	38.3248
7.36	-0.768012	36.74255
7.37	-0.768512	35.12587
7.38	-0.769012	38.78674
7.390000000000001	-0.769512	33.36293
7.4	-0.770012	30.21018
7.41	-0.770512	39.37463
7.42	-0.771012	25.85871
7.43	-0.771512	29.82362
7.44	-0.772012	40.83119
7.45	-0.772512	32.02686
7.46	-0.773012	19.36415
7.47	-0.773512	30.37098
7.48	-0.774012	35.44429
7.49	-0.774512	17.91487
7.5	-0.775012	43.2989
7.51	-0.775512	38.45807
7.5200000000000005	-0.776012	37.45271
7.53	-0.776512	34.01147
7.54	-0.777012	27.97379
7.55	-0.777512	29.56523
7.5600000000000005	-0.778012	33.04321
7.57	-0.778512	30.05653
7.58	-0.779012	25.04113
7.59	-0.779512	28.86927
7.6000000000000005	-0.780012	34.65578
7.61	-0.780512	34.4662
7.62	-0.781012	40.01836
7.63	-0.781512	33.82501
7.640000000000001	-0.782012	33.24048
7.65	-0.782512	28.13445
7.66	-0.783012	37.74984
7.67	-0.783512	42.21001
7.68	-0.784012	37.75523
7.69	-0.784512	35.04966
7.7	-0.785012	44.24085
7.71	-0.785512	30.81691
7.72	-0.786012	33.08945
7.73	-0.786512	30.28475
7.74	-0.787012	37.79438
7.75	-0.787512	44.30822
7.76	-0.788012	40.27861
7.7700000000000005	-0.788512	32.58639
7.78	-0.789012	32.07579
7.79	-0.789512	33.76383
7.8	-0.790012	37.78453
7.8100000000000005	-0.790512	38.32551
7.82	-0.791012	37.23947
7.83	-0.791512	35.78918
7.84	-0.792012	28.99001
7.8500000000000005	-0.792512	28.82813
7.86	-0.793012	48.94137
7.87	-0.793512	36.88691
7.88	-0.794012	35.08288
7.890000000000001	-0.794512	37.56662
7.9	-0.795012	44.86399
7.91	-0.795512	32.92572
7.92	-0.796012	34.04845
7.930000000000001	-0.796512	42.91701
7.94	-0.797012	40.58296
7.95	-0.797512	32.45175
7.96	-0.798012	38.99936
7.97	-0.798512	31.34987
7.98	-0.799013	41.93875
7.99	-0.799513	41.03819
8.0	-0.800013	35.63796
8.01	-0.800513	41.5506
8.02	-0.801013	33.22729
8.03	-0.801513	32.83952
8.040000000000001	-0.802013	33.95396
8.05	-0.802513	33.39859
8.06	-0.803013	34.32089
8.07	-0.803513	43.14639
8.08	-0.804013	46.743
8.09	-0.804513	32.34034
8.1	-0.805013	26.03029
8.11	-0.805513	34.43753
8.120000000000001	-0.806013	44.65259
8.13	-0.806513	45.94178
8.14	-0.807013	43.61428
8.15	-0.807513	27.10224
8.16	-0.808013	24.71092
8.17	-0.808513	38.90456
8.18	-0.809013	38.30317
8.19	-0.809513	32.04338
8.2	-0.810013	33.83884
8.21	-0.810513	43.6863
8.22	-0.811013	32.21965
8.23	-0.811513	27.13108
8.24	-0.812013	34.60137
8.25	-0.812513	41.79526
8.26	-0.813013	35.46073
8.27	-0.813513	26.24014
8.28	-0.814013	26.69311
8.290000000000001	-0.814513	32.65128
8.3	-0.815013	38.62476
8.31	-0.815513	31.93205
8.32	-0.816013	27.19235
8.33	-0.816513	31.64926
8.34	-0.817013	45.62927
8.35	-0.817513	48.34538
8.36	-0.818013	37.5891
8.370000000000001	-0.818513	35.42321
8.38	-0.819013	33.42102
8.39	-0.819513	32.52986
8.4	-0.820013	44.73343
8.41	-0.820513	36.5205
8.42	-0.821013	37.0611
8.43	-0.821513	44.39108
8.44	-0.822013	26.70453
8.45	-0.822513	28.79849
8.46	-0.823013	39.40635
8.47	-0.823513	24.69242
8.48	-0.824013	35.97516
8.49	-0.824513	28.86689
8.5	-0.825013	39.61259
8.51	-0.825513	32.70102
8.52	-0.826013	41.03062
8.53	-0.826513	36.5211
8.540000000000001	-0.827013	35.13359
8.55	-0.827513	35.41692
8.56	-0.828013	40.94403
8.57	-0.828513	33.07499
8.58	-0.829013	39.51041
8.59	-0.829513	32.22551
8.6	-0.830013	29.97781
8.61	-0.830514	44.35733
8.620000000000001	-0.831014	41.32764
8.63	-0.831513	36.79893
8.64	-0.832014	30.53016
8.65	-0.832514	42.31361
8.66	-0.833014	31.28269
8.67	-0.833514	44.72784
8.68	-0.834014	33.12353
8.69	-0.834514	36.40045
8.700000000000001	-0.835014	32.68651
8.71	-0.835514	30.14969
8.72	-0.836014	33.00542
8.73	-0.836514	28.44641
8.74	-0.837014	43.86866
8.75	-0.837514	33.84336
8.76	-0.838014	35.174
8.77	-0.838514	46.69502
8.78	-0.839014	36.25563
8.790000000000001	-0.839514	36.83435
8.8	-0.840014	32.293
8.81	-0.840514	33.09552
8.82	-0.841014	25.83714
8.83	-0.841514	38.82382
8.84	-0.842014	35.12347
8.85	-0.842514	40.4781
8.86	-0.843014	34.87455
8.870000000000001	-0.843514	43.57332
8.88	-0.844014	33.95256
8.89	-0.844514	36.07364
8.9	-0.845014	37.28442
8.91	-0.845514	38.259
8.92	-0.846014	35.06779
8.93	-0.846514	38.44078
8.94	-0.847014	36.8791
